Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth,SBP_Ground_Truth,DBP_Ground_Truth,Body_Temperature_Ground_Truth,Respiratory_Rate_Ground_Truth,HR_Ground_Truth
0.1975,58720,95976,82,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2000,58726,95988,90,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2025,58729,95972,87,3736,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2050,58736,95987,83,1347,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2075,58736,95976,78,217,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2100,58727,95992,96,69,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2125,58727,95991,91,19,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2150,58721,95975,94,842,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2175,58722,95988,82,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2200,58729,95980,100,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2225,58728,95996,90,3852,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2250,58733,95986,89,1416,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2275,58720,95989,87,221,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2300,58724,95995,83,69,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2325,58731,95986,81,17,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2350,58739,95983,78,983,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2375,58735,95973,102,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2400,58732,95978,107,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2425,58728,95983,99,3821,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2450,58720,95989,96,1397,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2475,58728,95989,95,219,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2500,58721,95991,85,65,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2525,58736,95992,89,18,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2550,58728,95990,93,1060,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2575,58736,95996,90,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2600,58723,95996,94,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2625,58725,95986,95,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2650,58736,95981,84,872,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2675,58733,95997,105,256,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2700,58719,95996,107,41,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2725,58722,95991,87,19,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2750,58716,96012,75,2776,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2775,58728,96006,81,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2800,58736,96001,78,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2825,58733,96003,93,3936,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2850,58736,96003,89,796,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2875,58732,96008,83,231,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2900,58728,96008,83,43,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2925,58733,96010,98,16,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2950,58719,95999,103,2852,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.2975,58719,96013,97,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3000,58732,96010,86,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3025,58728,96009,90,4092,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3050,58734,96005,85,847,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3075,58728,96005,89,248,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3100,58727,96013,82,44,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3125,58734,96007,87,19,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3150,58732,96002,90,2998,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3175,58733,95997,84,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3200,58727,96004,96,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3225,58714,95999,105,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3250,58724,96010,91,853,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3275,58736,96005,88,251,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3300,58731,96015,88,45,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3325,58723,96022,94,17,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3350,58728,96015,92,3161,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3375,58733,96025,99,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3400,58724,96012,82,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3425,58727,96010,83,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3450,58729,96012,78,908,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3475,58718,96012,97,268,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3500,58726,96022,102,48,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3525,58723,96004,95,20,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3550,58724,96006,84,3172,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3575,58722,96018,91,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3600,58724,96013,82,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3625,58726,96017,98,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3650,58725,96015,88,883,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3675,58728,96015,95,258,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3700,58719,96015,84,42,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3725,58711,96000,107,18,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3750,58723,95998,100,3268,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3775,58722,96008,105,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3800,58710,95990,95,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3825,58724,96008,84,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3850,58722,95994,103,935,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3875,58709,95991,83,276,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3900,58722,95991,77,46,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3925,58711,95977,89,20,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3950,58710,95978,90,3348,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.3975,58719,95968,85,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4000,58710,95945,107,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4025,58706,95941,94,3320,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4050,58709,95950,96,984,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4075,58711,95938,103,156,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4100,58707,95945,78,48,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4125,58708,95937,90,396,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4150,58702,95937,86,3308,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4175,58707,95932,91,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4200,58704,95912,78,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4225,58698,95912,89,2845,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4250,58707,95902,88,824,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4275,58694,95892,105,133,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4300,58688,95898,104,42,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4325,58684,95891,95,197,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4350,58693,95888,84,2938,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4375,58691,95891,96,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4400,58695,95883,95,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4425,58695,95874,81,2381,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4450,58695,95873,82,693,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4475,58691,95868,86,113,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4500,58688,95874,93,36,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4525,58684,95870,83,136,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4550,58685,95864,91,2752,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4575,58680,95860,88,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4600,58688,95853,97,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4625,58680,95863,82,2028,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4650,58690,95857,84,591,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4675,58694,95857,89,96,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4700,58684,95861,79,34,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4725,58687,95849,86,97,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4750,58677,95856,86,2653,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4775,58674,95864,85,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4800,58679,95854,101,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4825,58678,95850,103,2174,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4850,58672,95859,101,630,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4875,58684,95853,83,104,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4900,58678,95849,100,35,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4925,58682,95842,93,108,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4950,58683,95854,91,2666,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.4975,58688,95847,84,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5000,58675,95857,95,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5025,58675,95861,87,2300,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5050,58684,95846,91,660,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5075,58670,95844,91,104,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5100,58681,95854,92,33,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5125,58679,95861,96,208,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5150,58683,95862,97,3048,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5175,58682,95855,88,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5200,58680,95837,101,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5225,58678,95844,89,2298,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5250,58684,95864,93,666,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5275,58692,95856,87,107,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5300,58688,95856,94,24,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5325,58673,95857,95,200,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5350,58675,95851,81,3960,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5375,58675,95858,97,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5400,58676,95857,94,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5425,58679,95856,92,2408,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5450,58685,95846,85,379,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5475,58680,95850,95,111,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5500,58677,95853,89,23,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5525,58689,95867,84,216,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5550,58690,95867,97,3984,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5575,58674,95865,88,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5600,58684,95858,103,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5625,58684,95864,99,2536,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5650,58679,95874,92,396,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5675,58679,95868,89,119,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5700,58680,95869,92,22,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5725,58675,95875,89,219,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5750,58688,95865,87,4008,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5775,58684,95874,79,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5800,58693,95872,80,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5825,58691,95869,91,2585,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5850,58678,95853,99,403,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5875,58676,95864,100,118,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5900,58685,95855,87,25,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5925,58682,95872,79,297,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5950,58684,95877,78,4093,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.5975,58695,95890,85,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6000,58691,95866,85,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6025,58684,95887,91,2538,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6050,58689,95886,79,397,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6075,58687,95882,86,120,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6100,58689,95879,82,21,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6125,58683,95879,111,263,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6150,58689,95865,101,4054,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6175,58676,95880,87,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6200,58685,95889,81,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6225,58694,95895,98,2580,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6250,58691,95890,76,402,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6275,58692,95899,91,120,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6300,58683,95907,80,27,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6325,58674,95907,88,280,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6350,58695,95894,92,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6375,58692,95894,97,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6400,58678,95914,108,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6425,58688,95919,89,2662,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6450,58686,95917,101,417,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6475,58692,95911,92,121,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6500,58690,95909,91,24,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6525,58684,95915,83,296,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6550,58694,95909,76,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6575,58691,95919,92,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6600,58687,95918,100,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6625,58692,95911,91,1314,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6650,58681,95912,91,383,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6675,58684,95915,90,66,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6700,58690,95925,96,24,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6725,58692,95922,99,1719,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6750,58684,95919,89,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6775,58690,95918,90,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6800,58689,95929,81,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6825,58690,95927,86,696,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6850,58690,95891,106,205,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6875,58664,95941,85,36,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6900,58672,95925,79,18,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6925,58710,95915,79,3237,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6950,58716,95911,73,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.6975,58680,95903,81,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.7000,58693,95895,89,3832,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.7025,58690,95883,90,1380,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.7050,58677,95938,74,219,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.7075,58668,95948,69,70,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.7100,58706,95926,84,18,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.7125,58690,95909,97,1696,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.7150,58679,95921,76,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.7175,58689,95890,63,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
0.7200,58678,95914,108,4095,28.82,31.2,99.0,105.0,71.0,36.4,20.0,80.0
