Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth,SBP_Ground_Truth,DBP_Ground_Truth,Body_Temperature_Ground_Truth,Respiratory_Rate_Ground_Truth,HR_Ground_Truth
0.0000,61520,96676,83,2922,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0025,61512,96661,81,2660,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0050,61537,96660,84,1740,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0075,61516,96674,98,452,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0100,61519,96659,103,128,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0125,61517,96664,87,73,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0150,61510,96660,91,588,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0175,61515,96658,90,1938,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0200,61508,96666,89,2690,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0225,61511,96657,81,2446,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0250,61520,96645,76,1466,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0275,61518,96658,98,284,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0300,61511,96655,94,82,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0325,61528,96658,84,17,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0350,61512,96672,102,440,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0375,61517,96658,91,1791,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0400,61504,96651,87,2498,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0425,61511,96660,88,2240,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0450,61508,96629,104,1340,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0475,61514,96648,103,241,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0500,61517,96643,90,74,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0525,61519,96656,87,16,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0550,61511,96666,77,285,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0575,61510,96652,84,1686,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0600,61520,96650,93,2381,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0625,61518,96648,95,2066,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0650,61527,96654,75,1288,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0675,61518,96647,93,272,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0700,61513,96656,98,77,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0725,61517,96654,100,16,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0750,61504,96664,102,429,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0775,61503,96663,89,1876,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
0.0800,61517,96656,96,2520,28.58,28.19,99.0,117.0,79.0,36.3,26.0,62.0
