Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth,SBP_Ground_Truth,DBP_Ground_Truth,Body_Temperature_Ground_Truth,Respiratory_Rate_Ground_Truth,HR_Ground_Truth
0.0000,57228,90670,92,678,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0025,57222,90668,101,2029,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0050,57225,90670,87,3644,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0075,57222,90671,83,3741,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0100,57213,90668,80,1891,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0125,57225,90672,92,592,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0150,57232,90665,105,93,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0175,57218,90670,98,32,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0200,57214,90667,100,612,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0225,57228,90669,98,1949,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0250,57215,90669,88,3838,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0275,57212,90665,97,3906,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0300,57233,90665,87,2024,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0325,57228,90669,76,660,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0350,57227,90668,90,104,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0375,57223,90674,79,35,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0400,57224,90667,84,773,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0425,57221,90682,95,2160,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0450,57218,90661,85,3918,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0475,57225,90678,100,3996,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0500,57223,90662,108,2094,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0525,57232,90655,82,712,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0550,57226,90662,92,109,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0575,57223,90655,87,37,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0600,57214,90668,83,656,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0625,57226,90668,92,2081,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0650,57218,90665,90,3964,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0675,57231,90670,86,3980,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0700,57225,90672,85,1968,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0725,57224,90674,92,638,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0750,57235,90671,100,99,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0775,57230,90659,118,32,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0800,57222,90677,98,725,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0825,57235,90679,101,2079,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0850,57230,90673,89,3864,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0875,57220,90661,93,4003,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0900,57241,90665,85,1957,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0925,57218,90653,88,589,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0950,57228,90664,92,95,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.0975,57228,90672,99,18,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1000,57221,90657,95,329,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1025,57219,90671,91,2332,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1050,57233,90656,95,3500,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1075,57235,90659,83,3188,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1100,57222,90678,103,1697,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1125,57225,90669,80,266,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1150,57219,90659,89,80,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1175,57230,90675,81,19,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1200,57233,90670,81,354,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1225,57228,90673,87,2114,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1250,57227,90674,81,3308,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1275,57225,90672,91,3032,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1300,57236,90662,82,1489,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1325,57220,90662,108,228,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1350,57228,90676,90,68,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1375,57231,90660,91,18,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1400,57231,90674,87,49,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1425,57230,90673,80,1696,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1450,57226,90663,103,2938,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1475,57223,90673,75,2714,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1500,57224,90665,76,1172,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1525,57225,90668,96,176,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1550,57221,90671,97,53,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1575,57237,90674,83,14,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1600,57234,90671,79,24,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1625,57228,90681,88,1523,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1650,57228,90670,96,2880,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1675,57221,90668,103,2685,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1700,57220,90666,78,1176,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1725,57232,90673,86,173,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1750,57229,90656,87,50,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1775,57233,90657,91,13,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1800,57220,90665,83,16,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1825,57224,90661,84,1407,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1850,57229,90663,92,2748,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1875,57233,90667,96,2710,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1900,57222,90667,102,1191,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1925,57219,90662,100,177,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1950,57227,90659,92,54,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.1975,57237,90670,92,14,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2000,57223,90660,95,47,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2025,57217,90658,86,1647,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2050,57213,90667,80,2982,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2075,57220,90669,91,2993,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2100,57228,90650,88,1512,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2125,57223,90661,88,228,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2150,57219,90660,88,65,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2175,57227,90664,93,14,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2200,57223,90658,88,116,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2225,57221,90655,93,1797,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2250,57220,90656,89,3052,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2275,57221,90667,94,3004,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2300,57221,90663,87,1496,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2325,57228,90658,86,224,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2350,57212,90662,85,64,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2375,57233,90659,87,16,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2400,57220,90661,74,125,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2425,57227,90667,82,2040,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2450,57224,90654,97,3662,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2475,57227,90669,94,3184,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2500,57229,90659,97,905,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2525,57213,90657,113,257,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2550,57230,90651,102,44,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2575,57224,90656,91,17,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2600,57228,90660,79,753,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2625,57234,90660,86,2108,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2650,57226,90660,89,3477,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2675,57231,90660,88,3004,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2700,57230,90657,91,825,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2725,57230,90665,78,234,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2750,57233,90658,89,40,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2775,57230,90675,93,17,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2800,57231,90676,96,860,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2825,57226,90643,113,2295,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2850,57232,90671,97,3562,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2875,57223,90660,88,3117,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2900,57218,90670,91,1004,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2925,57223,90662,74,285,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2950,57227,90662,85,48,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
0.2975,57218,90662,94,19,27.63,28.45,96.0,109.0,63.0,36.5,25.0,67.0
