Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object,SpO2_Ground_Truth,SBP_Ground_Truth,DBP_Ground_Truth,Body_Temperature_Ground_Truth,Respiratory_Rate_Ground_Truth,HR_Ground_Truth
0.6800,68313,71586,81,772,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.6825,68279,71561,83,3180,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.6850,68263,71530,84,4095,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.6875,68225,71465,96,4095,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.6900,68205,71449,98,2336,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.6925,68189,71410,94,518,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.6950,68153,71366,94,153,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.6975,68132,71329,98,31,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.7000,68095,71300,99,762,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.7025,68063,71264,89,4026,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.7050,68043,71232,101,4095,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.7075,68032,71224,94,3566,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.7100,68043,71224,89,2256,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.7125,68024,71213,81,435,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.7150,68031,71201,86,129,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.7175,68023,71206,85,29,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
0.7200,68037,71223,92,550,27.32,31.01,99.0,105.0,68.0,36.4,21.0,81.0
